FL_DATE,OP_CARRIER_AIRLINE_ID,OP_CARRIER_FL_NUM,ORIGIN,DEST,DEP_DELAY,ARR_DELAY
2019-09-22,19930,482,SEA,LAX,0.0,0.0
2019-09-22,19930,531,LAX,SEA,-6.0,-5.0
2019-09-22,19930,1041,SEA,LAX,0.0,-12.0
2019-09-22,19930,1096,LAX,SEA,-7.0,2.0
2019-09-22,19930,1653,LAX,SEA,-2.0,-16.0
2019-09-22,19930,1776,SEA,LAX,2.0,10.0
2019-09-22,19930,1787,LAX,SEA,-5.0,-5.0
2019-09-22,19930,1793,LAX,SEA,33.0,36.0
2019-09-22,19930,415,LAX,SEA,4.0,-7.0
2019-09-22,20304,5475,LAX,SEA,-4.0,-19.0
2019-09-22,19930,465,LAX,SEA,-9.0,-21.0
2019-09-22,19930,404,SEA,LAX,-7.0,-21.0
2019-09-22,19930,370,SEA,LAX,-4.0,-32.0
2019-09-22,19930,355,LAX,SEA,5.0,22.0
2019-09-22,20304,5703,SEA,LAX,-2.0,-19.0
2019-09-22,19790,128,SEA,LAX,-3.0,-12.0
2019-09-22,19790,618,SEA,LAX,5.0,7.0
2019-09-22,19790,628,SEA,LAX,-2.0,-23.0
2019-09-22,19790,659,SEA,LAX,0.0,-11.0
2019-09-22,19790,990,LAX,SEA,-6.0,-5.0
2019-09-22,19790,1078,SEA,LAX,-1.0,-11.0
2019-09-22,19790,1116,LAX,SEA,-1.0,-2.0
2019-09-22,19790,1282,SEA,LAX,3.0,9.0
2019-09-22,19790,1287,LAX,SEA,7.0,3.0
2019-09-22,19790,129,LAX,SEA,-3.0,-22.0
2019-09-22,19790,1721,SEA,LAX,0.0,-14.0
2019-09-22,19790,1509,LAX,SEA,-5.0,-31.0
2019-09-22,19930,349,LAX,SEA,38.0,43.0
2019-09-22,19977,414,SEA,LAX,-1.0,-11.0
2019-09-22,19977,2090,LAX,SEA,-5.0,0.0
2019-09-22,19930,310,SEA,LAX,2.0,0.0
2019-09-22,19790,2388,LAX,SEA,7.0,12.0
2019-09-22,19790,1907,SEA,LAX,-6.0,-21.0
2019-09-22,19790,1836,LAX,SEA,-1.0,33.0
2019-09-22,19790,2540,LAX,SEA,-3.0,-27.0
2019-09-23,19790,618,SEA,LAX,-4.0,-6.0
2019-09-23,19790,1116,LAX,SEA,-6.0,5.0
2019-09-23,19790,628,SEA,LAX,-4.0,-21.0
2019-09-23,19790,659,SEA,LAX,-2.0,-27.0
2019-09-23,19790,990,LAX,SEA,-3.0,4.0
2019-09-23,19790,1078,SEA,LAX,-1.0,-16.0
2019-09-23,19790,1282,SEA,LAX,-2.0,-19.0
2019-09-23,19790,1836,LAX,SEA,-3.0,-7.0
2019-09-23,19790,1509,LAX,SEA,24.0,38.0
2019-09-23,19790,1587,LAX,SEA,-5.0,-2.0
2019-09-23,19790,1721,SEA,LAX,3.0,-19.0
2019-09-23,19790,1907,SEA,LAX,3.0,-13.0
2019-09-23,19977,2090,LAX,SEA,-9.0,16.0
2019-09-23,19977,414,SEA,LAX,4.0,3.0
2019-09-23,19790,129,LAX,SEA,-1.0,2.0
2019-09-23,19790,1287,LAX,SEA,-4.0,4.0
2019-09-23,19790,128,SEA,LAX,3.0,-15.0
2019-09-23,19930,482,SEA,LAX,-5.0,2.0
2019-09-23,19790,2523,SEA,LAX,-4.0,-11.0
2019-09-23,20304,5475,LAX,SEA,16.0,19.0
2019-09-23,19930,447,LAX,SEA,-6.0,20.0
2019-09-23,19930,442,SEA,LAX,0.0,-24.0
2019-09-23,19930,454,SEA,LAX,4.0,-8.0
2019-09-23,19930,465,LAX,SEA,-7.0,18.0
2019-09-23,19930,469,LAX,SEA,-7.0,28.0
2019-09-23,19930,446,SEA,LAX,3.0,-19.0
2019-09-23,19930,531,LAX,SEA,-5.0,4.0
2019-09-23,19930,795,LAX,SEA,6.0,19.0
2019-09-23,19930,1041,SEA,LAX,-7.0,-24.0
2019-09-23,19930,1096,LAX,SEA,-2.0,0.0
2019-09-23,19930,1653,LAX,SEA,-5.0,30.0
2019-09-23,19930,1776,SEA,LAX,15.0,11.0
2019-09-23,19930,1792,SEA,LAX,11.0,4.0
2019-09-23,19790,2388,LAX,SEA,-6.0,-16.0
2019-09-23,19790,2540,LAX,SEA,-4.0,-3.0
2019-09-23,20304,5703,SEA,LAX,18.0,-1.0
2019-09-23,19930,453,LAX,SEA,-6.0,20.0
2019-09-23,19930,444,SEA,LAX,-8.0,-26.0
2019-09-23,19930,437,LAX,SEA,-3.0,-6.0
2019-09-23,19930,428,SEA,LAX,41.0,26.0
2019-09-23,19930,416,SEA,LAX,7.0,-22.0
2019-09-23,19930,415,LAX,SEA,0.0,15.0
2019-09-23,19930,404,SEA,LAX,6.0,-6.0
2019-09-23,19930,417,LAX,SEA,-1.0,7.0
2019-09-23,19930,355,LAX,SEA,-7.0,-12.0
2019-09-23,19930,349,LAX,SEA,90.0,86.0
2019-09-23,19930,310,SEA,LAX,18.0,11.0
2019-09-23,19930,286,SEA,LAX,1.0,-23.0
2019-09-23,19930,445,LAX,SEA,-14.0,18.0
2019-09-23,19930,370,SEA,LAX,-2.0,-24.0
2019-09-24,19930,1096,LAX,SEA,-8.0,-16.0
2019-09-24,19930,465,LAX,SEA,-7.0,-12.0
2019-09-24,19930,469,LAX,SEA,3.0,1.0
2019-09-24,19930,482,SEA,LAX,-8.0,-20.0
2019-09-24,19930,531,LAX,SEA,11.0,16.0
2019-09-24,19930,795,LAX,SEA,-8.0,-11.0
2019-09-24,19930,1041,SEA,LAX,-8.0,3.0
2019-09-24,19930,1653,LAX,SEA,-4.0,20.0
2019-09-24,19790,618,SEA,LAX,-2.0,-17.0
2019-09-24,19930,1792,SEA,LAX,-1.0,-15.0
2019-09-24,19977,2090,LAX,SEA,-2.0,-4.0
2019-09-24,19790,128,SEA,LAX,-6.0,-24.0
2019-09-24,19790,129,LAX,SEA,-7.0,-19.0
2019-09-24,19930,454,SEA,LAX,17.0,6.0
2019-09-24,19790,628,SEA,LAX,-7.0,-21.0
2019-09-24,19790,659,SEA,LAX,-10.0,-20.0
2019-09-24,19930,1776,SEA,LAX,-6.0,-33.0
2019-09-24,19930,428,SEA,LAX,9.0,-3.0
2019-09-24,19930,417,LAX,SEA,-12.0,-15.0
2019-09-24,19930,446,SEA,LAX,-9.0,-21.0
2019-09-24,19930,416,SEA,LAX,-2.0,-12.0
2019-09-24,19930,415,LAX,SEA,-5.0,-22.0
2019-09-24,19930,404,SEA,LAX,-7.0,-7.0
2019-09-24,19930,370,SEA,LAX,-10.0,-26.0
2019-09-24,19930,355,LAX,SEA,27.0,28.0
2019-09-24,19930,349,LAX,SEA,-11.0,-19.0
2019-09-24,19930,310,SEA,LAX,-4.0,13.0
2019-09-24,19930,286,SEA,LAX,120.0,103.0
2019-09-24,20304,5703,SEA,LAX,72.0,62.0
2019-09-24,20304,5475,LAX,SEA,65.0,70.0
2019-09-24,19790,2540,LAX,SEA,-3.0,-27.0
2019-09-24,19790,2523,SEA,LAX,5.0,-4.0
2019-09-24,19790,2388,LAX,SEA,-6.0,-16.0
2019-09-24,19930,447,LAX,SEA,2.0,-9.0
2019-09-24,19977,414,SEA,LAX,-6.0,-18.0
2019-09-24,19790,1836,LAX,SEA,-1.0,-6.0
2019-09-24,19790,1721,SEA,LAX,-7.0,-23.0
2019-09-24,19790,1587,LAX,SEA,-6.0,18.0
2019-09-24,19790,1509,LAX,SEA,-6.0,-18.0
2019-09-24,19790,1287,LAX,SEA,-5.0,-21.0
2019-09-24,19790,1282,SEA,LAX,-6.0,-22.0
2019-09-24,19790,1116,LAX,SEA,-8.0,-10.0
2019-09-24,19790,1078,SEA,LAX,17.0,4.0
2019-09-24,19790,990,LAX,SEA,-1.0,4.0
2019-09-24,19930,437,LAX,SEA,-9.0,-17.0
2019-09-24,19930,442,SEA,LAX,-6.0,-27.0
2019-09-24,19930,444,SEA,LAX,-5.0,-13.0
2019-09-24,19930,445,LAX,SEA,4.0,2.0
2019-09-24,19790,1907,SEA,LAX,0.0,-3.0
2019-09-24,19930,453,LAX,SEA,-14.0,-13.0
2019-09-25,19930,442,SEA,LAX,-6.0,-12.0
2019-09-25,19930,286,SEA,LAX,-8.0,-11.0
2019-09-25,19930,1792,SEA,LAX,46.0,40.0
2019-09-25,19977,2090,LAX,SEA,-9.0,-10.0
2019-09-25,20304,5475,LAX,SEA,-3.0,-26.0
2019-09-25,20304,5703,SEA,LAX,-2.0,-14.0
2019-09-25,19977,414,SEA,LAX,-3.0,-3.0
2019-09-25,19790,128,SEA,LAX,-9.0,-7.0
2019-09-25,19790,129,LAX,SEA,-3.0,-3.0
2019-09-25,19790,618,SEA,LAX,-4.0,-20.0
2019-09-25,19790,628,SEA,LAX,-3.0,-18.0
2019-09-25,19790,990,LAX,SEA,-8.0,-23.0
2019-09-25,19930,1776,SEA,LAX,-8.0,-19.0
2019-09-25,19790,1078,SEA,LAX,30.0,22.0
2019-09-25,19790,1282,SEA,LAX,-1.0,-6.0
2019-09-25,19790,1287,LAX,SEA,0.0,-7.0
2019-09-25,19790,1509,LAX,SEA,-3.0,-13.0
2019-09-25,19790,1587,LAX,SEA,-2.0,6.0
2019-09-25,19790,1721,SEA,LAX,-3.0,-22.0
2019-09-25,19790,1836,LAX,SEA,11.0,15.0
2019-09-25,19790,1907,SEA,LAX,-3.0,-21.0
2019-09-25,19790,2388,LAX,SEA,-6.0,-14.0
2019-09-25,19790,2523,SEA,LAX,-6.0,-14.0
2019-09-25,19790,2540,LAX,SEA,-4.0,-3.0
2019-09-25,19790,1116,LAX,SEA,0.0,-5.0
2019-09-25,19930,1653,LAX,SEA,51.0,51.0
2019-09-25,19790,659,SEA,LAX,-8.0,-21.0
2019-09-25,19930,1041,SEA,LAX,45.0,38.0
2019-09-25,19930,1096,LAX,SEA,-11.0,-6.0
2019-09-25,19930,349,LAX,SEA,-14.0,-16.0
2019-09-25,19930,355,LAX,SEA,-9.0,-7.0
2019-09-25,19930,370,SEA,LAX,-9.0,-22.0
2019-09-25,19930,404,SEA,LAX,-9.0,-15.0
2019-09-25,19930,415,LAX,SEA,-12.0,2.0
2019-09-25,19930,416,SEA,LAX,46.0,42.0
2019-09-25,19930,417,LAX,SEA,0.0,-23.0
2019-09-25,19930,428,SEA,LAX,-2.0,-5.0
2019-09-25,19930,437,LAX,SEA,-4.0,-9.0
2019-09-25,19930,444,SEA,LAX,-6.0,-15.0
2019-09-25,19930,310,SEA,LAX,72.0,44.0
2019-09-25,19930,795,LAX,SEA,4.0,9.0
2019-09-25,19930,446,SEA,LAX,-3.0,-17.0
2019-09-25,19930,447,LAX,SEA,-10.0,2.0
2019-09-25,19930,453,LAX,SEA,-3.0,19.0
2019-09-25,19930,454,SEA,LAX,-8.0,-24.0
2019-09-25,19930,465,LAX,SEA,41.0,24.0
2019-09-25,19930,469,LAX,SEA,-4.0,-17.0
2019-09-25,19930,482,SEA,LAX,-7.0,-17.0
2019-09-25,19930,531,LAX,SEA,-11.0,1.0
2019-09-25,19930,445,LAX,SEA,-3.0,-16.0
2019-09-26,19930,447,LAX,SEA,0.0,-9.0
2019-09-26,19930,446,SEA,LAX,-7.0,7.0
2019-09-26,19930,445,LAX,SEA,42.0,43.0
2019-09-26,19930,444,SEA,LAX,15.0,6.0
2019-09-26,19977,414,SEA,LAX,19.0,4.0
2019-09-26,19930,437,LAX,SEA,90.0,93.0
2019-09-26,19930,428,SEA,LAX,13.0,11.0
2019-09-26,19930,417,LAX,SEA,0.0,-2.0
2019-09-26,19930,453,LAX,SEA,-12.0,21.0
2019-09-26,19930,416,SEA,LAX,-10.0,-5.0
2019-09-26,19930,442,SEA,LAX,-2.0,1.0
2019-09-26,19930,454,SEA,LAX,22.0,13.0
2019-09-26,19930,795,LAX,SEA,0.0,25.0
2019-09-26,19930,469,LAX,SEA,-4.0,4.0
2019-09-26,19930,482,SEA,LAX,-4.0,-9.0
2019-09-26,19930,531,LAX,SEA,52.0,52.0
2019-09-26,19930,1041,SEA,LAX,-8.0,-21.0
2019-09-26,19930,1096,LAX,SEA,-3.0,-14.0
2019-09-26,19930,1653,LAX,SEA,-4.0,5.0
2019-09-26,19930,1776,SEA,LAX,-2.0,-27.0
2019-09-26,19930,1792,SEA,LAX,64.0,47.0
2019-09-26,19977,2090,LAX,SEA,-5.0,43.0
2019-09-26,19930,415,LAX,SEA,14.0,13.0
2019-09-26,19930,465,LAX,SEA,-7.0,-4.0
2019-09-26,19930,404,SEA,LAX,-8.0,-19.0
2019-09-26,19790,1509,LAX,SEA,-2.0,-7.0
2019-09-26,19930,355,LAX,SEA,59.0,59.0
2019-09-26,19930,370,SEA,LAX,40.0,16.0
2019-09-26,20304,5703,SEA,LAX,-4.0,-15.0
2019-09-26,19790,128,SEA,LAX,-4.0,-19.0
2019-09-26,19790,129,LAX,SEA,-7.0,-15.0
2019-09-26,19790,618,SEA,LAX,10.0,-8.0
2019-09-26,19790,628,SEA,LAX,-6.0,-24.0
2019-09-26,19790,659,SEA,LAX,16.0,14.0
2019-09-26,19790,990,LAX,SEA,3.0,-3.0
2019-09-26,19790,1078,SEA,LAX,40.0,37.0
2019-09-26,19790,1116,LAX,SEA,-1.0,11.0
2019-09-26,19790,1282,SEA,LAX,-2.0,-10.0
2019-09-26,19790,1287,LAX,SEA,7.0,5.0
2019-09-26,20304,5475,LAX,SEA,0.0,-14.0
2019-09-26,19930,349,LAX,SEA,2.0,12.0
2019-09-26,19790,1587,LAX,SEA,-5.0,-21.0
2019-09-26,19790,1721,SEA,LAX,-4.0,-13.0
2019-09-26,19790,1836,LAX,SEA,46.0,34.0
2019-09-26,19790,1907,SEA,LAX,-1.0,-13.0
2019-09-26,19790,2388,LAX,SEA,-5.0,-14.0
2019-09-26,19790,2523,SEA,LAX,-6.0,-8.0
2019-09-26,19790,2540,LAX,SEA,-6.0,1.0
2019-09-26,19930,286,SEA,LAX,-3.0,-17.0
2019-09-26,19930,310,SEA,LAX,0.0,1.0
2019-09-27,19790,990,LAX,SEA,5.0,-6.0
2019-09-27,19790,659,SEA,LAX,-3.0,-20.0
2019-09-27,19790,628,SEA,LAX,-3.0,-13.0
2019-09-27,19790,618,SEA,LAX,-1.0,-16.0
2019-09-27,19790,129,LAX,SEA,13.0,-1.0
2019-09-27,20304,5475,LAX,SEA,-2.0,-15.0
2019-09-27,19977,2090,LAX,SEA,-7.0,26.0
2019-09-27,19930,1792,SEA,LAX,-5.0,0.0
2019-09-27,19930,1776,SEA,LAX,-3.0,-8.0
2019-09-27,19790,1078,SEA,LAX,9.0,-3.0
2019-09-27,19790,128,SEA,LAX,-2.0,-15.0
2019-09-27,19790,1116,LAX,SEA,2.0,-10.0
2019-09-27,19790,1836,LAX,SEA,19.0,1.0
2019-09-27,19790,1287,LAX,SEA,-1.0,1.0
2019-09-27,19790,1509,LAX,SEA,-4.0,-5.0
2019-09-27,19790,1587,LAX,SEA,-1.0,1.0
2019-09-27,19790,1721,SEA,LAX,-2.0,-20.0
2019-09-27,19930,1653,LAX,SEA,-9.0,-2.0
2019-09-27,19790,1907,SEA,LAX,12.0,13.0
2019-09-27,19790,2388,LAX,SEA,-3.0,-20.0
2019-09-27,19790,2523,SEA,LAX,-3.0,-12.0
2019-09-27,19790,2540,LAX,SEA,0.0,29.0
2019-09-27,19977,414,SEA,LAX,-2.0,0.0
2019-09-27,20304,5703,SEA,LAX,-1.0,2.0
2019-09-27,19790,1282,SEA,LAX,-4.0,-18.0
2019-09-27,19930,1096,LAX,SEA,-1.0,6.0
2019-09-27,19930,454,SEA,LAX,13.0,24.0
2019-09-27,19930,795,LAX,SEA,-7.0,-2.0
2019-09-27,19930,1041,SEA,LAX,32.0,41.0
2019-09-27,19930,286,SEA,LAX,-5.0,-19.0
2019-09-27,19930,310,SEA,LAX,-2.0,6.0
2019-09-27,19930,355,LAX,SEA,-9.0,33.0
2019-09-27,19930,370,SEA,LAX,10.0,8.0
2019-09-27,19930,404,SEA,LAX,-3.0,-6.0
2019-09-27,19930,415,LAX,SEA,108.0,99.0
2019-09-27,19930,416,SEA,LAX,10.0,-8.0
2019-09-27,19930,417,LAX,SEA,0.0,-8.0
2019-09-27,19930,428,SEA,LAX,4.0,7.0
2019-09-27,19930,437,LAX,SEA,-3.0,-2.0
2019-09-27,19930,349,LAX,SEA,25.0,81.0
2019-09-27,19930,444,SEA,LAX,-3.0,3.0
2019-09-27,19930,442,SEA,LAX,-2.0,-20.0
2019-09-27,19930,482,SEA,LAX,6.0,-2.0
2019-09-27,19930,531,LAX,SEA,41.0,77.0
2019-09-27,19930,465,LAX,SEA,-6.0,3.0
2019-09-27,19930,469,LAX,SEA,2.0,-4.0
2019-09-27,19930,453,LAX,SEA,53.0,56.0
2019-09-27,19930,447,LAX,SEA,1.0,6.0
2019-09-27,19930,446,SEA,LAX,1.0,-5.0
2019-09-27,19930,445,LAX,SEA,-5.0,21.0
2019-09-28,19930,1792,SEA,LAX,-1.0,-9.0
2019-09-28,20304,5315,LAX,SEA,-4.0,-18.0
2019-09-28,20304,5326,SEA,LAX,-3.0,-11.0
2019-09-28,20304,5475,LAX,SEA,-1.0,-10.0
2019-09-28,20304,5703,SEA,LAX,-2.0,-23.0
2019-09-28,19790,1721,SEA,LAX,4.0,-6.0
2019-09-28,19930,1776,SEA,LAX,-1.0,20.0
2019-09-28,19790,1907,SEA,LAX,-1.0,-7.0
2019-09-28,19790,128,SEA,LAX,-5.0,-10.0
2019-09-28,19790,2540,LAX,SEA,12.0,3.0
2019-09-28,19930,286,SEA,LAX,3.0,-14.0
2019-09-28,19790,129,LAX,SEA,-4.0,-13.0
2019-09-28,19790,799,LAX,SEA,-5.0,-6.0
2019-09-28,19790,990,LAX,SEA,-3.0,-6.0
2019-09-28,19790,1078,SEA,LAX,17.0,9.0
2019-09-28,19930,1653,LAX,SEA,-4.0,0.0
2019-09-28,19790,1116,LAX,SEA,5.0,1.0
2019-09-28,19790,2523,SEA,LAX,-4.0,11.0
2019-09-28,19930,1096,LAX,SEA,-9.0,-26.0
2019-09-28,19790,1282,SEA,LAX,-3.0,-12.0
2019-09-28,19930,795,LAX,SEA,-5.0,-1.0
2019-09-28,19930,1041,SEA,LAX,-6.0,-15.0
2019-09-28,19930,310,SEA,LAX,-4.0,-18.0
2019-09-28,19930,349,LAX,SEA,-2.0,-6.0
2019-09-28,19930,355,LAX,SEA,-12.0,-18.0
2019-09-28,19930,370,SEA,LAX,-8.0,12.0
2019-09-28,19930,404,SEA,LAX,10.0,5.0
2019-09-28,19790,1287,LAX,SEA,-6.0,-13.0
2019-09-28,19930,416,SEA,LAX,-5.0,-23.0
2019-09-28,19930,428,SEA,LAX,4.0,2.0
2019-09-28,19930,415,LAX,SEA,-8.0,-24.0
2019-09-28,19930,437,LAX,SEA,-10.0,-34.0
2019-09-28,19930,442,SEA,LAX,20.0,18.0
2019-09-28,19930,444,SEA,LAX,-2.0,-9.0
2019-09-28,19930,445,LAX,SEA,-11.0,4.0
2019-09-28,19930,453,LAX,SEA,-10.0,-17.0
2019-09-28,19930,454,SEA,LAX,68.0,45.0
2019-09-28,19930,465,LAX,SEA,-10.0,-21.0
2019-09-28,19930,482,SEA,LAX,27.0,29.0
2019-09-28,19930,433,LAX,SEA,-10.0,-13.0
2019-09-28,19930,531,LAX,SEA,2.0,-11.0
2019-09-29,19930,454,SEA,LAX,7.0,16.0
2019-09-29,19930,453,LAX,SEA,-17.0,-9.0
2019-09-29,19930,447,LAX,SEA,-5.0,-18.0
2019-09-29,19930,442,SEA,LAX,0.0,7.0
2019-09-29,19930,445,LAX,SEA,35.0,43.0
2019-09-29,19930,444,SEA,LAX,6.0,12.0
2019-09-29,19930,465,LAX,SEA,-3.0,-18.0
2019-09-29,19930,446,SEA,LAX,11.0,11.0
2019-09-29,19930,482,SEA,LAX,-6.0,-16.0
2019-09-29,20304,5703,SEA,LAX,-2.0,-17.0
2019-09-29,19930,1041,SEA,LAX,-4.0,-6.0
2019-09-29,19930,1096,LAX,SEA,-4.0,-18.0
2019-09-29,19930,1653,LAX,SEA,-7.0,-13.0
2019-09-29,19930,1776,SEA,LAX,-10.0,-20.0
2019-09-29,19930,1787,LAX,SEA,185.0,168.0
2019-09-29,19930,1792,SEA,LAX,0.0,-10.0
2019-09-29,19930,1793,LAX,SEA,5.0,-10.0
2019-09-29,20304,5475,LAX,SEA,-4.0,-21.0
2019-09-29,19930,437,LAX,SEA,-9.0,-22.0
2019-09-29,19930,531,LAX,SEA,-6.0,-16.0
2019-09-29,19930,428,SEA,LAX,-2.0,-16.0
2019-09-29,19790,1907,SEA,LAX,-6.0,2.0
2019-09-29,19930,416,SEA,LAX,-1.0,-19.0
2019-09-29,19977,414,SEA,LAX,-5.0,-21.0
2019-09-29,19790,2540,LAX,SEA,-4.0,-10.0
2019-09-29,19790,128,SEA,LAX,-2.0,-1.0
2019-09-29,19790,129,LAX,SEA,-2.0,-10.0
2019-09-29,19790,618,SEA,LAX,1.0,-17.0
2019-09-29,19790,628,SEA,LAX,1.0,-11.0
2019-09-29,19790,659,SEA,LAX,-1.0,-16.0
2019-09-29,19790,990,LAX,SEA,-1.0,-8.0
2019-09-29,19790,1078,SEA,LAX,-1.0,-17.0
2019-09-29,19790,1116,LAX,SEA,-3.0,3.0
2019-09-29,19930,417,LAX,SEA,-1.0,-19.0
2019-09-29,19790,1282,SEA,LAX,5.0,-10.0
2019-09-29,19790,1509,LAX,SEA,-5.0,-22.0
2019-09-29,19790,1721,SEA,LAX,-3.0,-21.0
2019-09-29,19790,1836,LAX,SEA,-4.0,8.0
2019-09-29,19790,2388,LAX,SEA,-3.0,1.0
2019-09-29,19930,310,SEA,LAX,-6.0,-17.0
2019-09-29,19930,349,LAX,SEA,-3.0,0.0
2019-09-29,19930,355,LAX,SEA,-8.0,-7.0
2019-09-29,19930,370,SEA,LAX,-6.0,-12.0
2019-09-29,19930,404,SEA,LAX,-3.0,-27.0
2019-09-29,19930,415,LAX,SEA,-10.0,-26.0
2019-09-29,19790,1287,LAX,SEA,-4.0,-21.0
2019-09-29,19977,2090,LAX,SEA,-3.0,-8.0
2019-09-30,19930,1792,SEA,LAX,-5.0,-15.0
2019-09-30,19930,465,LAX,SEA,-7.0,-19.0
2019-09-30,19790,2523,SEA,LAX,-5.0,-16.0
2019-09-30,19790,2388,LAX,SEA,-2.0,6.0
2019-09-30,19790,1907,SEA,LAX,7.0,6.0
2019-09-30,19790,1836,LAX,SEA,2.0,25.0
2019-09-30,19790,1721,SEA,LAX,-1.0,-11.0
2019-09-30,19790,1587,LAX,SEA,-4.0,-13.0
2019-09-30,19790,1509,LAX,SEA,-2.0,-7.0
2019-09-30,19790,1287,LAX,SEA,-5.0,-20.0
2019-09-30,19790,1282,SEA,LAX,4.0,-5.0
2019-09-30,19790,2540,LAX,SEA,-2.0,-9.0
2019-09-30,19790,1116,LAX,SEA,-1.0,18.0
2019-09-30,19790,990,LAX,SEA,-4.0,-25.0
2019-09-30,19790,659,SEA,LAX,-4.0,-18.0
2019-09-30,19790,628,SEA,LAX,62.0,56.0
2019-09-30,19790,618,SEA,LAX,-1.0,-6.0
2019-09-30,19790,129,LAX,SEA,-4.0,-16.0
2019-09-30,19790,128,SEA,LAX,9.0,-12.0
2019-09-30,19977,414,SEA,LAX,-4.0,-16.0
2019-09-30,20304,5703,SEA,LAX,-4.0,-4.0
2019-09-30,20304,5475,LAX,SEA,-3.0,-20.0
2019-09-30,19790,1078,SEA,LAX,10.0,-5.0
2019-09-30,19977,2090,LAX,SEA,-5.0,-9.0
2019-09-30,19930,286,SEA,LAX,-8.0,-20.0
2019-09-30,19930,310,SEA,LAX,26.0,7.0
2019-09-30,19930,1041,SEA,LAX,-8.0,-14.0
2019-09-30,19930,795,LAX,SEA,-4.0,22.0
2019-09-30,19930,531,LAX,SEA,,
2019-09-30,19930,482,SEA,LAX,16.0,1.0
2019-09-30,19930,469,LAX,SEA,-9.0,-18.0
2019-09-30,19930,454,SEA,LAX,28.0,16.0
2019-09-30,19930,453,LAX,SEA,-11.0,-19.0
2019-09-30,19930,447,LAX,SEA,-8.0,1.0
2019-09-30,19930,446,SEA,LAX,1.0,-11.0
2019-09-30,19930,445,LAX,SEA,-9.0,13.0
2019-09-30,19930,444,SEA,LAX,35.0,40.0
2019-09-30,19930,442,SEA,LAX,-4.0,-10.0
2019-09-30,19930,437,LAX,SEA,-6.0,-26.0
2019-09-30,19930,428,SEA,LAX,-2.0,3.0
2019-09-30,19930,417,LAX,SEA,5.0,-26.0
2019-09-30,19930,416,SEA,LAX,1.0,-15.0
2019-09-30,19930,415,LAX,SEA,-5.0,-7.0
2019-09-30,19930,404,SEA,LAX,-5.0,2.0
2019-09-30,19930,370,SEA,LAX,-4.0,-18.0
2019-09-30,19930,355,LAX,SEA,37.0,32.0
2019-09-30,19930,349,LAX,SEA,-9.0,15.0
2019-09-30,19930,1776,SEA,LAX,-6.0,4.0
2019-09-30,19930,1096,LAX,SEA,-7.0,-21.0
2019-09-30,19930,1653,LAX,SEA,4.0,1.0
2019-10-01,19790,1509,LAX,SEA,-3.0,-12.0
2019-10-01,19930,1792,SEA,LAX,4.0,-1.0
2019-10-01,19930,1776,SEA,LAX,35.0,11.0
2019-10-01,19930,1653,LAX,SEA,-3.0,2.0
2019-10-01,19930,1096,LAX,SEA,-17.0,-19.0
2019-10-01,19930,1041,SEA,LAX,-1.0,-25.0
2019-10-01,19930,795,LAX,SEA,-7.0,2.0
2019-10-01,19930,531,LAX,SEA,-11.0,-18.0
2019-10-01,19930,482,SEA,LAX,-1.0,-27.0
2019-10-01,19930,469,LAX,SEA,-8.0,-16.0
2019-10-01,19930,465,LAX,SEA,-7.0,-5.0
2019-10-01,19930,454,SEA,LAX,-9.0,-10.0
2019-10-01,19790,129,LAX,SEA,-6.0,-18.0
2019-10-01,19930,453,LAX,SEA,-12.0,-5.0
2019-10-01,19930,446,SEA,LAX,0.0,-23.0
2019-10-01,19930,445,LAX,SEA,-14.0,-3.0
2019-10-01,19930,444,SEA,LAX,0.0,-23.0
2019-10-01,19930,442,SEA,LAX,4.0,-20.0
2019-10-01,19930,437,LAX,SEA,-11.0,-27.0
2019-10-01,19930,428,SEA,LAX,0.0,-20.0
2019-10-01,19930,417,LAX,SEA,-16.0,-37.0
2019-10-01,19930,416,SEA,LAX,-5.0,-28.0
2019-10-01,19930,415,LAX,SEA,-10.0,-9.0
2019-10-01,19930,404,SEA,LAX,-8.0,-2.0
2019-10-01,19930,370,SEA,LAX,-3.0,-28.0
2019-10-01,19930,447,LAX,SEA,-19.0,-34.0
2019-10-01,19790,1287,LAX,SEA,-8.0,-14.0
2019-10-01,19790,618,SEA,LAX,-1.0,-13.0
2019-10-01,19790,659,SEA,LAX,-1.0,-8.0
2019-10-01,19790,1587,LAX,SEA,-4.0,2.0
2019-10-01,19790,1282,SEA,LAX,-5.0,-6.0
2019-10-01,19790,1078,SEA,LAX,-1.0,-8.0
2019-10-01,19790,990,LAX,SEA,-4.0,-4.0
2019-10-01,20304,5703,SEA,LAX,-10.0,-23.0
2019-10-01,20304,5475,LAX,SEA,-4.0,-7.0
2019-10-01,19790,628,SEA,LAX,-6.0,-24.0
2019-10-01,19790,2523,SEA,LAX,-5.0,-16.0
2019-10-01,19790,2388,LAX,SEA,-3.0,-10.0
2019-10-01,19790,2540,LAX,SEA,-8.0,-7.0
2019-10-01,19790,1836,LAX,SEA,-2.0,-14.0
2019-10-01,19930,355,LAX,SEA,-8.0,-4.0
2019-10-01,19930,349,LAX,SEA,-11.0,-12.0
2019-10-01,19930,310,SEA,LAX,0.0,7.0
2019-10-01,19930,286,SEA,LAX,-6.0,-16.0
2019-10-01,19977,2090,LAX,SEA,-6.0,1.0
